y_true;y_proba
1;0.34065045084518353
1;0.9309998790525937
1;0.6988207918922689
1;0.2618210387118588
1;0.7949509522871506
1;0.6659225157247809
1;0.8070863963893443
1;0.5158642319722351
1;0.8893435672516455
1;0.32927596945247023
1;0.8349188087056536
1;0.8876812101666972
1;0.22162633080307423
1;0.9198795850722171
1;0.9228810572494878
1;0.31386611008883775
1;0.3277893361643763
1;0.5638039199504855
1;0.881746948323264
1;0.8450070009911258
1;0.22164276756187193
1;0.15436269280640566
1;0.917196914551632
1;0.6135678354518165
1;0.3181940570811264
1;0.8630771807040123
1;0.18746830638208878
1;0.31818200975829497
1;0.1765707689118324
1;0.6991303285977353
1;0.3481454006547757
1;0.9211716834444805
1;0.3180519483550534
1;0.31723308828155816
1;0.6192975507516013
1;0.3684823376448432
1;0.8449248700023979
1;0.4011209799192737
1;0.2356408855585592
1;0.2719359828743759
1;0.3623608372810686
1;0.9185637316441401
1;0.5910088932574288
1;0.5120896370743974
1;0.2511092800186589
1;0.264217337586477
1;0.7269434235661487
1;0.45179580594458835
1;0.19569003800925194
1;0.6460342460088274
1;0.701187839647615
1;0.23023661829101932
1;0.6283054110419348
1;0.8632537957436709
1;0.5537570372225032
1;0.5
1;0.8632537957436709
1;0.8913197704934936
1;0.522986918287764
1;0.6718219936585886
1;0.2090129596571342
1;0.9117311309983093
1;0.5550686037207171
1;0.833642410416432
1;0.9266629242163026
1;0.8707401110901286
1;0.6679420654794606
1;0.2720944694771133
1;0.26107861603778815
1;0.9104786514575304
1;0.8382477422512711
1;0.35829189720697424
1;0.7395975732227332
1;0.475421898463565
1;0.8508009493819477
1;0.4737917549211087
1;0.7806852759814379
1;0.4222499971271544
1;0.7641767721734934
1;0.354459064642476
1;0.23268727296423997
1;0.4685780498880277
1;0.3181855400288363
1;0.22522977069335257
1;0.14421831953262368
1;0.38419914966825575
1;0.4904360679137635
1;0.8905347002293077
1;0.78392193541309
1;0.8240013360798453
1;0.9139331814791486
1;0.8872926364053207
1;0.828058999374289
1;0.8314038167951897
1;0.8266718006031262
1;0.8839522535047372
1;0.744181149222653
1;0.31818554002883687
1;0.8198478942868094
1;0.6986947818417562
1;0.5947626935073242
1;0.8401250448084797
1;0.7470853182031673
1;0.558539374230582
1;0.21799361852810517
1;0.5771893920595834
1;0.3181841064897973
1;0.8522694299218441
1;0.8938286691646081
1;0.3623608372810686
1;0.9292691956977256
1;0.3180519483550534
1;0.4031992383046734
1;0.1849537829967349
1;0.7931521942347123
1;0.9076728923941512
1;0.2105843875567883
1;0.7461118999240505
1;0.8252298007541357
1;0.2996650176715724
1;0.9292691956977256
1;0.9354205770608682
1;0.9193915282706705
1;0.2310209617730007
1;0.8934108290755189
1;0.8590226967822636
1;0.23268727296423997
1;0.18247669011627635
1;0.6155243420177379
1;0.2715286081467867
1;0.542778124362554
1;0.9075179363972256
1;0.6394658298521857
1;0.785375500994849
1;0.3284012649386823
1;0.9181195541829238
1;0.4633661714723975
1;0.19425807797384678
1;0.74712248246863
1;0.9084024336669714
1;0.8594604127245049
1;0.8910597446029616
1;0.8976927324883794
1;0.8668057361609726
1;0.715408493010988
1;0.3351102292509661
1;0.913040924954726
1;0.7337097616570285
1;0.9525623466994028
1;0.9163731832289518
1;0.9124823595021326
1;0.798788939931713
1;0.820667329423873
1;0.3013758215644173
1;0.9338066247468424
1;0.9154261443808172
1;0.3181949227326779
1;0.3355785607418061
1;0.7996882369256121
1;0.9070724014574363
1;0.4808428754120824
1;0.7339370140479623
1;0.5953947550602541
1;0.6856876841270514
1;0.8132455962649512
1;0.9032868029829104
1;0.9095762021271263
1;0.9539055342030036
1;0.31089705171457743
1;0.32062850116819785
1;0.9436901128288493
1;0.6502079480529303
1;0.5527429384768556
1;0.3573200311156944
1;0.9436901128288493
1;0.9279128623508219
1;0.7888720793759574
1;0.9431625278153717
1;0.25825918629864614
1;0.9405091622661846
1;0.32062850116819785
1;0.42181632874879144
1;0.8761782424408159
1;0.5242720128100495
1;0.7110527969424061
1;0.8521762354116661
1;0.4304828313208847
1;0.7847491909804896
1;0.5676649513080539
1;0.23495915116699703
1;0.9351538834063488
1;0.9351538834063488
1;0.31651181561306074
1;0.8771259419302325
1;0.7842266721312767
1;0.5781847604210886
1;0.8152210960166214
1;0.3181849637320524
1;0.7612835825953062
1;0.40973089867965645
0;0.23095141321918097
0;0.5570275720874915
0;0.16577684484669392
0;0.4266347958122782
0;0.34705619293454626
0;0.10184267455743092
0;0.13612391376046062
0;0.31537459109339805
0;0.20510727448443294
0;0.3122002114390312
0;0.18829233027911793
0;0.2342587622272213
0;0.19394562703923085
0;0.17538459415178442
0;0.3171178914728879
0;0.21453466516731118
0;0.12128020672468379
0;0.37736658586994937
0;0.46118864803853865
0;0.31833426254481284
0;0.3856662710165839
0;0.3181854220252732
0;0.6804722038457885
0;0.3083490682561056
0;0.33912305301837226
0;0.32968443942620285
0;0.13828997911376187
0;0.0770281674058096
0;0.2654607277011761
0;0.3181855397820918
0;0.5991797830258453
0;0.20171295563718517
0;0.15065742884329242
0;0.38352952080492025
0;0.401299494423227
0;0.39884938525674757
0;0.2442978511273422
0;0.29711439500624803
0;0.3457101622155991
0;0.3133564021688781
0;0.11077335958714256
0;0.34411272867845055
0;0.6006661163798119
0;0.1450504784266981
0;0.14483202460305108
0;0.20392372763244063
0;0.40866862229274
0;0.24770601534267597
0;0.47102000811169775
0;0.2548153755017812
0;0.1810433997321439
0;0.11046996088165308
0;0.24707839489875152
0;0.18115272074352667
0;0.1405115849650813
0;0.11469261463540183
0;0.1335521374446209
0;0.20129821040097765
0;0.10059176224894131
0;0.11983517260145912
0;0.6791998003066209
0;0.19232468889502732
0;0.7228237088593208
0;0.14872385104660465
0;0.6764746325276416
0;0.26393594453077895
0;0.16876385706097394
0;0.14331704226944997
0;0.20676317692646265
0;0.14281213786031707
0;0.5603738729049699
0;0.3389201681460329
0;0.13298720328511737
0;0.194923357232878
0;0.31818554002883687
0;0.15365088410996414
0;0.6001609555414633
0;0.17268652268005985
0;0.20044806969707515
0;0.3147105907929558
0;0.30968928042741384
0;0.2862702993144038
0;0.13251434977701881
0;0.3121652048863364
0;0.28693061246205315
0;0.23359156840735887
0;0.16023284272653684
0;0.09610552142798158
0;0.2485074023335084
0;0.13807517932593177
0;0.16093896631296173
0;0.3759977797920045
0;0.39918295469312787
0;0.08039705598234717
0;0.0747395951446099
0;0.17203274447920142
0;0.2659171301756844
0;0.23792713715382435
0;0.38076537786725106
0;0.29604841215635075
0;0.19115035507166905
0;0.2663134010400657
0;0.5
0;0.1595776294104646
0;0.31057992714634713
0;0.19538818108537662
0;0.09121819721159082
0;0.2068545506192276
0;0.2528143146752069
0;0.4514234118621273
0;0.17087685647097312
0;0.12559895799403806
0;0.24081586528193868
0;0.2601323208412025
0;0.39309098487724864
0;0.34011313978286895
0;0.24784385750790922
0;0.1504191918866365
0;0.35247477918385056
0;0.12275398403142032
0;0.24257179234555948
0;0.23294760651810473
0;0.3867887483187608
0;0.11403282757707602
0;0.19861793749254156
0;0.15159174808431108
0;0.1965687743113294
0;0.24351629369388425
0;0.1704061460995124
0;0.1900952721355171
0;0.08952066095441318
0;0.14431994117563074
0;0.32251830398824743
0;0.15919226112350401
0;0.332750835859451
0;0.1477070190234016
