y_true;y_proba
1;0.936501623245558
1;0.3412704325117317
1;0.1689612834675118
1;0.881418052420025
0;0.8648436065695854
0;0.7112549636380844
0;0.297650910586808
0;0.118345762358685
0;0.08529260304963811
0;0.10562807493442543
1;0.7800021231282951
0;0.7165702877222171
1;0.40621498640656933
0;0.0851652802480123
1;0.5054576860395286
0;0.15058280800943322
0;0.753103796258573
0;0.15842302586728008
1;0.8062298770117221
0;0.9086543315617799
0;0.6460149636162729
0;0.4705839868883014
0;0.21577070601271445
0;0.0962631504464894
1;0.7711453926314982
1;0.9344260334794454
0;0.7353488767878481
1;0.9332251258570486
0;0.05436829451666914
1;0.9274072471336979
0;0.6563723849540397
0;0.2551043810193433
1;0.871810728233063
0;0.17545959277238157
1;0.827250032943486
1;0.6045670687174676
0;0.051003898251582705
0;0.3881277940079338
0;0.35392209785968304
1;0.9040137076985665
1;0.8011771750846087
0;0.41943726672977266
1;0.6185738008393095
1;0.8563081109779253
0;0.16739686828068215
1;0.8903207514934214
1;0.6219710306714503
1;0.915520960270715
1;0.8676677669053058
0;0.03721627634994512
1;0.7482707917653886
1;0.8556200683742727
0;0.03916547669138182
1;0.8788809858622251
0;0.5733985237879915
1;0.7915131891792798
1;0.9568866521720906
1;0.8942065816146468
0;0.10230867870655744
1;0.851313339564512
0;0.2258831239477826
1;0.7823084239674929
1;0.31818554002883687
0;0.22450981415117643
0;0.08105174030447156
0;0.3527256721349765
1;0.9084255134500461
1;0.3548856245714746
1;0.10487454868914024
0;0.8752061442168942
0;0.17664598095426723
0;0.10468487842726179
1;0.7960114798032909
1;0.7457870602396949
1;0.8851694369556159
1;0.8635156765660874
1;0.8824105544481934
1;0.8592701846590777
0;0.46726706262997514
0;0.7429395675109947
0;0.10375794487408327
0;0.08979786023354785
1;0.806925969189618
0;0.3589900566144706
0;0.1505475045938152
1;0.9277990586723247
0;0.09256357626863201
0;0.31566479238457207
1;0.9322668506023692
0;0.1681388775198837
0;0.15215988073198738
1;0.5716274003616441
1;0.8844648052322774
0;0.16497837144350103
0;0.11010171258963307
0;0.06280971432755875
1;0.8757986552450041
0;0.45343129779517777
0;0.2417539295635167
0;0.2065345082736007
1;0.9453417864813195
0;0.2959392537748444
1;0.8896000301903206
1;0.6852770934193081
0;0.2658574373234709
0;0.13445302409847765
0;0.056562803084716076
1;0.9239563095322196
0;0.6538248885318914
0;0.02413842806077037
1;0.7450802912214703
0;0.059387571669637
0;0.5310252150918425
0;0.094140755411547
0;0.3962437763742314
1;0.7932882522117937
0;0.4565839318405902
0;0.7803408628074214
0;0.8103768192145018
1;0.8686786466856052
1;0.7934738966795931
1;0.29163251781245314
1;0.37782880436069327
0;0.1955065954409928
0;0.1207150145963334
1;0.6896460258497032
1;0.23321445748038033
0;0.059920385066985445
1;0.7463160243770571
1;0.7274139041395933
0;0.1600582001940444
1;0.6424901049006878
0;0.12168263088431681
1;0.9648321895632239
1;0.768641901320742
0;0.3464522924220346
0;0.5198510582337186
0;0.5596463005539156
0;0.11091231861622064
1;0.9015132254737662
1;0.6638252507113981
0;0.11328618933238542
0;0.3836730045618402
0;0.05219529189872427
1;0.8898713156104187
1;0.4484593364777417
1;0.61867911207676
0;0.32883567402061326
0;0.22039623474384237
1;0.9046824075165733
1;0.9168923383819134
1;0.7006759622841451
0;0.28791480373746453
1;0.7006225413139381
1;0.9283282483268741
1;0.8958704846014921
0;0.03019013807097334
0;0.0327142278304321
0;0.21133603885869273
1;0.20399484431030687
1;0.6576628345086043
0;0.03153345004566178
1;0.11004378449939281
1;0.41917704999134353
1;0.8489754342634169
0;0.3007234263419758
1;0.617679127157391
1;0.8939397962893231
1;0.27549804622026985
1;0.6967441385911367
1;0.8903945033386131
0;0.7765062995611264
1;0.9118036651082972
0;0.19270341230704224
1;0.8236875868974941
1;0.9206999799240361
1;0.8816920766203206
1;0.6843280341428092
1;0.7784262501881785
1;0.841512993172886
1;0.8912787364622737
1;0.8953006593665347
1;0.616009405053256
1;0.1566435410413528
1;0.8082562608121042
1;0.9286928288735821
1;0.3949713601981284
0;0.1934248521730633
0;0.1684606147408236
0;0.6780400516484899
0;0.883255144165904
1;0.8042722711771179
1;0.24980244787914452
1;0.8880443470871758
0;0.8362469862512156
0;0.2427396044958016
0;0.12381007944788512
1;0.8318506055754237
0;0.08328437936681508
1;0.24198350888586603
1;0.7130749271840521
1;0.809131685160968
1;0.9018845799869978
0;0.6629595083920836
0;0.15560701174287964
0;0.08507251525375714
0;0.19499815699690579
1;0.9029691381588069
1;0.8325367101991124
0;0.08593984658268863
1;0.9238494635926519
0;0.12356977942345733
0;0.5944722218530456
1;0.660277081926514
1;0.8676435776408955
1;0.8342731318778467
1;0.8732522610442314
1;0.872186434727373
1;0.6700769105462667
0;0.15267832006596352
1;0.5795877465873348
0;0.45957094531205095
1;0.7124893439528279
0;0.3827077583477419
