y_true;y_proba
1;0.7718566635788454
1;0.3529216872990868
1;0.5118637884357755
1;0.8111270847698777
1;0.9109735562085987
1;0.6614068986447376
1;0.6707760377495927
1;0.9304638677325242
1;0.6260879769796519
1;0.2747379974158265
1;0.9329680351550617
1;0.5977662296873585
1;0.5786899700973879
1;0.8533566447500829
1;0.8734780238141195
1;0.23624804914621247
1;0.5261197019318912
1;0.8298309888757255
1;0.7531705516745154
1;0.6782485887325392
1;0.3623216089667027
1;0.757218329119009
1;0.6255594050441544
1;0.7494109241279475
1;0.7613015606997336
1;0.8308894752323709
1;0.5301723032450447
1;0.8962686302730367
1;0.45857094235239215
1;0.743810392077754
1;0.4496271262581852
1;0.8827262781789683
1;0.6915400510698128
1;0.7986880878714746
1;0.9594582053624146
1;0.896181249526013
1;0.8809709007724711
1;0.8050416516031764
1;0.4217235120035562
1;0.8933918176796473
1;0.8556487895212115
1;0.6363890564235631
1;0.4585642879966647
1;0.802489986497618
1;0.8966585917473293
1;0.5794543927520849
1;0.8955343669228737
1;0.5548140666861486
1;0.6083325601156889
1;0.8556087224221163
1;0.8979127802194176
1;0.44736439656121246
1;0.3584846118153302
1;0.8450572913587008
1;0.8747434663312559
1;0.8887301170929309
1;0.9502887613656751
1;0.23281756452761557
1;0.8804111441048047
1;0.8923778321500175
1;0.7090900881777412
1;0.8273410805747495
1;0.6767919176123839
1;0.5794335533909774
1;0.5312112774583462
1;0.5714169762420471
1;0.7831371385524432
1;0.6990863762015115
1;0.7815311423312495
1;0.805455385560688
1;0.8492926827171452
1;0.9194303701547385
1;0.4651607518494441
1;0.8795317433815447
1;0.7893253236614199
1;0.8468351825082918
1;0.5919625087497401
1;0.0770867305184563
1;0.8216914703094839
1;0.9092171426403113
1;0.6458622766323385
1;0.8614337300294707
1;0.675202656759778
1;0.775509340873002
1;0.7226123549565652
1;0.8338859196679631
1;0.5
1;0.6249123817978908
1;0.4148401014158937
1;0.30274810778142774
1;0.8162286287609782
1;0.4424123973808866
1;0.8372163488898032
1;0.7965381893343383
1;0.7863449638752363
1;0.8832664179882964
1;0.8064471697382586
1;0.5991402548102641
1;0.5315968749630422
1;0.7541798598282218
1;0.4063450225451346
1;0.9292756722388276
1;0.9492038177321495
1;0.9277328116452842
0;0.11721525634758215
0;0.15385946560226738
0;0.10500559041857138
0;0.1438713788810376
0;0.07196689716467625
0;0.08755592803582071
0;0.0685880205267326
0;0.12155905535704113
0;0.1975679060268669
0;0.13914999444902876
0;0.16979909194272563
0;0.27712462870174726
0;0.3698495112799577
0;0.19819567680578326
0;0.3149932110339037
0;0.07717697423052212
0;0.1511651576257814
0;0.08492269270743924
0;0.15495477162864738
0;0.2694947898453865
0;0.2604728609595306
0;0.1251338605286419
0;0.11870033757072332
0;0.13777636530161427
0;0.17722335642912823
0;0.23062684879474712
0;0.31622006939305974
0;0.0555969302082508
0;0.08097690493370054
0;0.15000575699592825
0;0.19448347132651733
0;0.31955389223531816
0;0.2077314246371279
0;0.2735369130844734
0;0.19495317650603974
0;0.12510553605560418
0;0.275118588858907
0;0.11860400413395278
0;0.2070731417930999
0;0.16675586076609009
0;0.07721478561801702
0;0.17256709404164866
0;0.10975101232450656
0;0.18990103031844174
0;0.2092698197573083
0;0.2095010245684829
0;0.22368683089399147
0;0.09812395646809435
0;0.07606772894930819
0;0.0980413892833492
0;0.3817254693281527
0;0.4371724690564887
0;0.13094316008172807
0;0.13617623049915192
0;0.23380708989612461
0;0.16271596448773398
0;0.2636784517885662
0;0.30642226090765273
0;0.18150643719246926
0;0.255419897589053
0;0.24670917161847764
0;0.31232643226810775
0;0.2832682957217755
0;0.10595420121987661
0;0.3178989469056566
0;0.1758499724990422
0;0.21094309275417186
0;0.15105434852255023
0;0.34232095020557696
0;0.3181795978528938
0;0.3503940028371373
0;0.0794231331866945
0;0.14602907060133433
0;0.30847037718300285
0;0.3002640816460382
0;0.42740379017208446
0;0.5483393157719734
0;0.14235067175139024
0;0.1466248143693726
0;0.10679579355161176
0;0.11947171792149963
0;0.22255491015085704
0;0.13621470255322138
0;0.05633154971522649
0;0.2242540740416903
0;0.2463157263408361
0;0.313754049728943
0;0.3181727264941444
0;0.19672311693806707
0;0.07542832657890997
0;0.3762536565252348
0;0.2081676613869939
0;0.14015868070062015
0;0.1490630850768328
0;0.2505097351578086
0;0.16422270127373936
0;0.1669329962024736
0;0.07519762970900608
0;0.24035024078522496
0;0.13693897798749818
0;0.4321724637836605
0;0.322395163388059
0;0.2310275945860604
0;0.09699720830635442
0;0.12644384132409445
0;0.15015614483863785
0;0.25554116935133026
0;0.2100516668825652
0;0.10529684082024716
0;0.0885438460911413
0;0.1376320649909917
0;0.3647808389679221
0;0.1522238356790626
0;0.15265003621995027
0;0.31818554002883687
0;0.12808067465949335
0;0.1492772333447998
0;0.0240067729320166
0;0.0771050005715428
0;0.20261243253816993
0;0.06093994683788789
0;0.1159499046977529
0;0.3992851769962817
0;0.13470568012741135
0;0.18113093338641514
0;0.45708623714688723
0;0.16143555817519187
0;0.10626751136847527
0;0.19694145877859004
0;0.13026331080206863
0;0.184083742388575
0;0.2264037909770114
0;0.19426116754741615
0;0.20809240087328573
0;0.26702533305914705
0;0.18574207358883302
0;0.1674677109563859
0;0.15509531549679145
0;0.30105638904691207
0;0.06409542683730776
0;0.21126524331917276
0;0.31859526163282664
0;0.06458807033436825
0;0.15473070739666228
0;0.10416237601963625
